TimeKey	Id	BR_Code	sale
20120922	1	1	114
20120923	1	1	916
20120924	1	1	62
20120925	1	1	301
20120926	1	1	510
20120927	1	1	64
20120928	1	1	963
20120929	1	1	489
20120930	1	1	71
20121001	1	1	463
20121002	1	1	689
20121003	1	1	569
20121004	1	1	112
20121005	1	1	742
20121006	1	1	955
20121007	1	1	865
20121008	1	1	229
20121009	1	1	502
20121010	1	1	232
20121011	1	1	122
20121012	1	1	987
20121013	1	1	902
20121014	1	1	814
20121015	1	1	772
20121016	1	1	179
20121017	1	1	19
20121018	1	1	603
20121019	1	1	98
20121020	1	1	706
20121021	1	1	325
20121022	1	1	925
20121023	1	1	725
20121024	1	1	807
20121025	1	1	133
20121026	1	1	310
20121027	1	1	853
20121028	1	1	78
20121029	1	1	976
20121030	1	1	162
20121031	1	1	927
20121101	1	1	772
20121102	1	1	914
20121103	1	1	901
20121104	1	1	513
20121105	1	1	144
20121106	1	1	488
20121107	1	1	494
20121108	1	1	881
20121109	1	1	739
20121110	1	1	96
20121111	1	1	117
20121112	1	1	852
20121113	1	1	865
20121114	1	1	399
20121115	1	1	610
20121116	1	1	320
20121117	1	1	946
20121118	1	1	489
20121119	1	1	965
20121120	1	1	873
20121121	1	1	793
20121122	1	1	714
20121123	1	1	237
20121124	1	1	833
20121125	1	1	918
20121126	1	1	32
20121127	1	1	522
20121128	1	1	729
20121129	1	1	958
20121130	1	1	200
20121201	1	1	86
20121202	1	1	873
20121203	1	1	14
20121204	1	1	471
20121205	1	1	102
20121206	1	1	952
20121207	1	1	24
20121208	1	1	838
20121209	1	1	27
20121210	1	1	506
20121211	1	1	138
20121212	1	1	551
20121213	1	1	323
20121214	1	1	688
20121215	1	1	290
20121216	1	1	652
20121217	1	1	903
20121218	1	1	206
20121219	1	1	112
20121220	1	1	781
20121221	1	1	683
20121222	1	1	117
20121223	1	1	735
20121224	1	1	598
20121225	1	1	343
20121226	1	1	57
20121227	1	1	337
20121228	1	1	879
20121229	1	1	486
20121230	1	1	169
20121231	1	1	860
20130101	1	1	865
20130102	1	1	426
20130103	1	1	389
20130104	1	1	599
20130105	1	1	482
20130106	1	1	843
20130107	1	1	388
20130108	1	1	457
20130109	1	1	806
20130110	1	1	700
20130111	1	1	789
20130112	1	1	12
20130113	1	1	780
20130114	1	1	982
20130115	1	1	984
20130116	1	1	647
20130117	1	1	247
20130118	1	1	295
20130119	1	1	297
20130120	1	1	405
20130121	1	1	97
20130122	1	1	228
20130123	1	1	127
20130124	1	1	844
20130125	1	1	735
20130126	1	1	39
20130127	1	1	644
20130128	1	1	451
20130129	1	1	911
20130130	1	1	243
20130131	1	1	87
20130201	1	1	766
20130202	1	1	190
20130203	1	1	337
20130204	1	1	978
20130205	1	1	250
20130206	1	1	970
20130207	1	1	330
20130208	1	1	822
20130209	1	1	616
20130210	1	1	927
20130211	1	1	275
20130212	1	1	876
20130213	1	1	136
20130214	1	1	562
20130215	1	1	243
20130216	1	1	701
20130217	1	1	150
20130218	1	1	74
20130219	1	1	602
20130220	1	1	717
20130221	1	1	936
20130222	1	1	67
20130223	1	1	948
20130224	1	1	41
20130225	1	1	894
20130226	1	1	723
20130227	1	1	681
20130228	1	1	245
20130301	1	1	189
20130302	1	1	426
20130303	1	1	99
20130304	1	1	64
20130305	1	1	901
20130306	1	1	24
20130307	1	1	105
20130308	1	1	124
20130309	1	1	442
20130310	1	1	352
20130311	1	1	954
20130312	1	1	218
20130313	1	1	187
20130314	1	1	859
20130315	1	1	862
20130316	1	1	159
20130317	1	1	949
20130318	1	1	815
20130319	1	1	693
20130320	1	1	976
20130321	1	1	341
20130322	1	1	626
20130323	1	1	128
20130324	1	1	578
20130325	1	1	744
20130326	1	1	168
20130327	1	1	436
20130328	1	1	234
20130329	1	1	841
20130330	1	1	378
20130331	1	1	886
20130401	1	1	292
20130402	1	1	189
20130403	1	1	455
20130404	1	1	106
20130405	1	1	34
20130406	1	1	914
20130407	1	1	84
20130408	1	1	598
20130409	1	1	944
20130410	1	1	503
20130411	1	1	467
20130412	1	1	25
20130413	1	1	197
20130414	1	1	880
20130415	1	1	902
20130416	1	1	276
20130417	1	1	464
20130418	1	1	890
20130419	1	1	271
20130420	1	1	617
20130421	1	1	966
20130422	1	1	327
20130423	1	1	53
20130424	1	1	364
20130425	1	1	753
20130426	1	1	663
20130427	1	1	318
20130428	1	1	879
20130429	1	1	142
20130430	1	1	310
20130501	1	1	124
20130502	1	1	83
20130503	1	1	414
20130504	1	1	887
20130505	1	1	153
20130506	1	1	459
20130507	1	1	56
20130508	1	1	41
20130509	1	1	536
20130510	1	1	793
20130511	1	1	746
20130512	1	1	835
20130513	1	1	522
20130514	1	1	720
20130515	1	1	717
20130516	1	1	705
20130517	1	1	611
20130518	1	1	765
20130519	1	1	325
20130520	1	1	182
20130521	1	1	920
20130522	1	1	504
20130523	1	1	869
20130524	1	1	398
20130525	1	1	789
20130526	1	1	8
20130527	1	1	649
20130528	1	1	777
20130529	1	1	341
20130530	1	1	656
20130531	1	1	898
20130601	1	1	70
20130602	1	1	30
20130603	1	1	694
20130604	1	1	448
20130605	1	1	120
20130606	1	1	81
20130607	1	1	874
20130608	1	1	387
20130609	1	1	102
20130610	1	1	61
20130611	1	1	228
20130612	1	1	81
20130613	1	1	495
20130614	1	1	486
20130615	1	1	681
20130616	1	1	985
20130617	1	1	184
20130618	1	1	534
20130619	1	1	989
20130620	1	1	234
20130621	1	1	939
20130622	1	1	766
20130623	1	1	11
20130624	1	1	194
20130625	1	1	862
20130626	1	1	523
20130627	1	1	392
20130628	1	1	612
20130629	1	1	909
20130630	1	1	113
20130701	1	1	935
20130702	1	1	174
20130703	1	1	93
20130704	1	1	74
20130705	1	1	510
20130706	1	1	975
20130707	1	1	233
20130708	1	1	406
20130709	1	1	513
20130710	1	1	141
20130711	1	1	270
20130712	1	1	600
20130713	1	1	238
20130714	1	1	915
20130715	1	1	175
20130716	1	1	362
20130717	1	1	188
20130718	1	1	851
20130719	1	1	752
20130720	1	1	17
20130721	1	1	935
20130722	1	1	789
20130723	1	1	858
20130724	1	1	419
20130725	1	1	748
20130726	1	1	625
20130727	1	1	361
20130728	1	1	378
20130729	1	1	194
20130730	1	1	101
20130731	1	1	817
20130801	1	1	645
20130802	1	1	608
20130803	1	1	170
20130804	1	1	386
20130805	1	1	782
20130806	1	1	442
20130807	1	1	510
20130808	1	1	718
20130809	1	1	829
20130810	1	1	78
20130811	1	1	65
20130812	1	1	602
20130813	1	1	946
20130814	1	1	705
20130815	1	1	282
20130816	1	1	735
20130817	1	1	729
20130818	1	1	452
20130819	1	1	488
20130820	1	1	808
20130821	1	1	179
20130822	1	1	571
20130823	1	1	671
20130824	1	1	221
20130825	1	1	749
20130826	1	1	686
20130827	1	1	539
20130828	1	1	358
20130829	1	1	674
20130830	1	1	282
20130831	1	1	137
20130901	1	1	891
20130902	1	1	484
20130903	1	1	594
20130904	1	1	238
20130905	1	1	201
20130906	1	1	193
20130907	1	1	701
20130908	1	1	96
20130909	1	1	864
20130910	1	1	303
20130911	1	1	637
20130912	1	1	620
20130913	1	1	465
20130914	1	1	147
20130915	1	1	267
20130916	1	1	224
20130917	1	1	982
20130918	1	1	418
20130919	1	1	463
20130920	1	1	34
20130921	1	1	926
20130922	1	1	808
20130923	1	1	203
20130924	1	1	778
20130925	1	1	224
20130926	1	1	915
20130927	1	1	632
20130928	1	1	978
20130929	1	1	623
20130930	1	1	874
20131001	1	1	821
20131002	1	1	188
20131003	1	1	497
20131004	1	1	756
20131005	1	1	367
20131006	1	1	560
20131007	1	1	899
20131008	1	1	5
20131009	1	1	788
20131010	1	1	566
20131011	1	1	237
20131012	1	1	481
20131013	1	1	680
20131014	1	1	145
20131015	1	1	619
20131016	1	1	605
20131017	1	1	273
20131018	1	1	852
20131019	1	1	772
20131020	1	1	158
20131021	1	1	818
20131022	1	1	695
20131023	1	1	517
20131024	1	1	481
20131025	1	1	537
20131026	1	1	443
20131027	1	1	838
20131028	1	1	781
20131029	1	1	286
20131030	1	1	23
20131031	1	1	341
20131101	1	1	936
20131102	1	1	813
20131103	1	1	897
20131104	1	1	22
20131105	1	1	736
20131106	1	1	149
20131107	1	1	423
20131108	1	1	438
20131109	1	1	53
20131110	1	1	73
20131111	1	1	106
20131112	1	1	832
20131113	1	1	526
20131114	1	1	554
20131115	1	1	969
20131116	1	1	336
20131117	1	1	458
20131118	1	1	507
20131119	1	1	853
20131120	1	1	305
20131121	1	1	75
20131122	1	1	356
20131123	1	1	42
20131124	1	1	586
20131125	1	1	292
20131126	1	1	470
20131127	1	1	486
20131128	1	1	699
20131129	1	1	410
20131130	1	1	149
20131201	1	1	990
20131202	1	1	539
20131203	1	1	224
20131204	1	1	122
20131205	1	1	854
20131206	1	1	285
20131207	1	1	652
20131208	1	1	197
20131209	1	1	711
20131210	1	1	435
20131211	1	1	300
20131212	1	1	645
20131213	1	1	440
20131214	1	1	656
20131215	1	1	829
20131216	1	1	509
20131217	1	1	198
20131218	1	1	338
20131219	1	1	201
20131220	1	1	140
20131221	1	1	695
20131222	1	1	802
20131223	1	1	818
20131224	1	1	581
20131225	1	1	999
20131226	1	1	690
20131227	1	1	758
20131228	1	1	259
20131229	1	1	0
20131230	1	1	861
20131231	1	1	771
20140101	1	1	925
20140102	1	1	467
20140103	1	1	502
20140104	1	1	774
20140105	1	1	875
20140106	1	1	262
20140107	1	1	940
20140108	1	1	65
20140109	1	1	126
20140110	1	1	357
20140111	1	1	794
20140112	1	1	516
20140113	1	1	932
20140114	1	1	407
20140115	1	1	817
20140116	1	1	79
20140117	1	1	805
20140118	1	1	451
20140119	1	1	670
20140120	1	1	455
20140121	1	1	546
20140122	1	1	166
20140123	1	1	847
20140124	1	1	84
20140125	1	1	741
20140126	1	1	430
20140127	1	1	0
20140128	1	1	349
20140129	1	1	535
20140130	1	1	877
20140131	1	1	408
20140201	1	1	534
20140202	1	1	180
20140203	1	1	809
20140204	1	1	106
20140205	1	1	163
20140206	1	1	560
20140207	1	1	951
20140208	1	1	188
20140209	1	1	646
20140210	1	1	538
20140211	1	1	796
20140212	1	1	472
20140213	1	1	65
20140214	1	1	132
20140215	1	1	61
20140216	1	1	124
20140217	1	1	869
20140218	1	1	666
20140219	1	1	260
20140220	1	1	469
20140221	1	1	658
20140222	1	1	51
20140223	1	1	193
20140224	1	1	281
20140225	1	1	306
20140226	1	1	799
20140227	1	1	928
20140228	1	1	1
20140301	1	1	531
20140302	1	1	931
20140303	1	1	719
20140304	1	1	966
20140305	1	1	823
20140306	1	1	999
20140307	1	1	951
20140308	1	1	367
20140309	1	1	567
20140310	1	1	754
20140311	1	1	672
20140312	1	1	218
20140313	1	1	857
20140314	1	1	922
20140315	1	1	729
20140316	1	1	722
20140317	1	1	132
20140318	1	1	978
20140319	1	1	216
20140320	1	1	406
20140321	1	1	805
20140322	1	1	131
20140323	1	1	156
20140324	1	1	117
20140325	1	1	396
20140326	1	1	702
20140327	1	1	328
20140328	1	1	554
20140329	1	1	453
20140330	1	1	158
20140331	1	1	848
20140401	1	1	537
20140402	1	1	640
20140403	1	1	117
20140404	1	1	516
20140405	1	1	233
20140406	1	1	260
20140407	1	1	133
20140408	1	1	743
20140409	1	1	158
20140410	1	1	74
20140411	1	1	432
20140412	1	1	280
20140413	1	1	844
20140414	1	1	394
20140415	1	1	76
20140416	1	1	337
20140417	1	1	672
20140418	1	1	169
20140419	1	1	818
20140420	1	1	240
20140421	1	1	841
20140422	1	1	943
20140423	1	1	204
20140424	1	1	434
20140425	1	1	783
20140426	1	1	246
20140427	1	1	667
20140428	1	1	806
20140429	1	1	461
20140430	1	1	184
20140501	1	1	518
20140502	1	1	748
20140503	1	1	617
20140504	1	1	378
20140505	1	1	643
20140506	1	1	659
20140507	1	1	172
20140508	1	1	625
20140509	1	1	292
20140510	1	1	424
20140511	1	1	330
20140512	1	1	605
20140513	1	1	490
20140514	1	1	474
20140515	1	1	480
20140516	1	1	709
20140517	1	1	302
20140518	1	1	648
20140519	1	1	622
20140520	1	1	213
20140521	1	1	637
20140522	1	1	156
20140523	1	1	359
20140524	1	1	796
20140525	1	1	944
20140526	1	1	523
20140527	1	1	473
20140528	1	1	635
20140529	1	1	905
20140530	1	1	793
20140531	1	1	934
20140601	1	1	393
20140602	1	1	927
20140603	1	1	929
20140604	1	1	524
20140605	1	1	94
20140606	1	1	255
20140607	1	1	975
20140608	1	1	704
20140609	1	1	860
20140610	1	1	819
20140611	1	1	854
20140612	1	1	538
20140613	1	1	726
20140614	1	1	466
20140615	1	1	931
20140616	1	1	481
20140617	1	1	684
20140618	1	1	246
20140619	1	1	732
20140620	1	1	483
20140621	1	1	230
20140622	1	1	123
20140623	1	1	438
20140624	1	1	100
20140625	1	1	426
20140626	1	1	885
20140627	1	1	523
20140628	1	1	47
20140629	1	1	978
20140630	1	1	425
20140701	1	1	722
20140702	1	1	32
20140703	1	1	470
20140704	1	1	351
20140705	1	1	488
20140706	1	1	217
20140707	1	1	862
20140708	1	1	547
20140709	1	1	644
20140710	1	1	639
20140711	1	1	512
20140712	1	1	305
20140713	1	1	570
20140714	1	1	820
20140715	1	1	237
20140716	1	1	524
20140717	1	1	108
20140718	1	1	690
20140719	1	1	222
20140720	1	1	777
20140721	1	1	735
20140722	1	1	517
20140723	1	1	673
20140724	1	1	811
20140725	1	1	990
20140726	1	1	186
20140727	1	1	637
20140728	1	1	122
20140729	1	1	633
20140730	1	1	206
20140731	1	1	45
20140801	1	1	532
20140802	1	1	333
20140803	1	1	832
20140804	1	1	163
20140805	1	1	723
20140806	1	1	471
20140807	1	1	600
20140808	1	1	818
20140809	1	1	553
20140810	1	1	313
20140811	1	1	823
20140812	1	1	463
20140813	1	1	511
20140814	1	1	764
20140815	1	1	701
20140816	1	1	231
20140817	1	1	821
20140818	1	1	279
20140819	1	1	305
20140820	1	1	168
20140821	1	1	140
20140822	1	1	712
20140823	1	1	132
20140824	1	1	543
20140825	1	1	77
20140826	1	1	651
20140827	1	1	288
20140828	1	1	228
20140829	1	1	266
20140830	1	1	804
20140831	1	1	527
20140901	1	1	257
20140902	1	1	141
20140903	1	1	131
20140904	1	1	987
20140905	1	1	909
20140906	1	1	341
20140907	1	1	429
20140908	1	1	707
20140909	1	1	382
20140910	1	1	459
20140911	1	1	546
20140912	1	1	550
20140913	1	1	464
20140914	1	1	648
20140915	1	1	431
20140916	1	1	503
20140917	1	1	419
20140918	1	1	557
20140919	1	1	934
20140920	1	1	559
20140921	1	1	384
20140922	1	1	639
20140923	1	1	691
20140924	1	1	201
20140925	1	1	185
20140926	1	1	983
20140927	1	1	763
20140928	1	1	32
20140929	1	1	982
20140930	1	1	76
20141001	1	1	999
20141002	1	1	371
20141003	1	1	319
20141004	1	1	303
20141005	1	1	548
20141006	1	1	597
20141007	1	1	475
20141008	1	1	985
20141009	1	1	1
20141010	1	1	359
20141011	1	1	114
20141012	1	1	253
20141013	1	1	184
20141014	1	1	570
20141015	1	1	322
20141016	1	1	910
20141017	1	1	994
20141018	1	1	822
20141019	1	1	89
20141020	1	1	928
20141021	1	1	923
20141022	1	1	434
20141023	1	1	37
20141024	1	1	419
20141025	1	1	606
20141026	1	1	60
20141027	1	1	954
20141028	1	1	818
20141029	1	1	958
20141030	1	1	836
20141031	1	1	510
20141101	1	1	814
20141102	1	1	522
20141103	1	1	648
20141104	1	1	626
20141105	1	1	692
20141106	1	1	670
20141107	1	1	824
20141108	1	1	787
20141109	1	1	463
20141110	1	1	205
20141111	1	1	284
20141112	1	1	533
20141113	1	1	646
20141114	1	1	16
20141115	1	1	871
20141116	1	1	752
20141117	1	1	376
20141118	1	1	641
20141119	1	1	36
20141120	1	1	783
20141121	1	1	866
20141122	1	1	557
20141123	1	1	70
20141124	1	1	90
20141125	1	1	318
20141126	1	1	383
20141127	1	1	34
20141128	1	1	182
20141129	1	1	373
20141130	1	1	635
20141201	1	1	416
20141202	1	1	640
20141203	1	1	205
20141204	1	1	176
20141205	1	1	272
20141206	1	1	789
20141207	1	1	803
20141208	1	1	336
20141209	1	1	51
20141210	1	1	278
20141211	1	1	287
20141212	1	1	119
20141213	1	1	381
20141214	1	1	750
20141215	1	1	263
20141216	1	1	894
20141217	1	1	737
20141218	1	1	534
20141219	1	1	888
20141220	1	1	989
20141221	1	1	407
20141222	1	1	820
20141223	1	1	906
20141224	1	1	846
20141225	1	1	978
20141226	1	1	683
20141227	1	1	382
20141228	1	1	317
20141229	1	1	782
20141230	1	1	253
20141231	1	1	917
20150101	1	1	771
19050623	1	2	796
20090321	1	2	398
20090322	1	2	112
20090323	1	2	914
20090324	1	2	42
20090325	1	2	701
20090326	1	2	553
20090327	1	2	582
20090328	1	2	523
20090329	1	2	24
20090330	1	2	217
20090331	1	2	661
20090401	1	2	783
20090402	1	2	709
20090403	1	2	142
20090404	1	2	233
20090405	1	2	716
20090406	1	2	298
20090407	1	2	755
20090408	1	2	571
20090409	1	2	849
20090410	1	2	602
20090411	1	2	641
20090412	1	2	593
20090413	1	2	349
20090414	1	2	119
20090415	1	2	781
20090416	1	2	705
20090417	1	2	934
20090418	1	2	577
20090419	1	2	738
20090420	1	2	913
20090421	1	2	15
20090422	1	2	646
20090423	1	2	683
20090424	1	2	47
20090425	1	2	818
20090426	1	2	801
20090427	1	2	382
20090428	1	2	932
20090429	1	2	794
20090430	1	2	920
20090501	1	2	399
20090502	1	2	16
20090503	1	2	214
20090504	1	2	738
20090505	1	2	691
20090506	1	2	352
20090507	1	2	862
20090508	1	2	886
20090509	1	2	525
20090510	1	2	690
20090511	1	2	993
20090512	1	2	14
20090513	1	2	939
20090514	1	2	655
20090515	1	2	175
20090516	1	2	802
20090517	1	2	27
20090518	1	2	124
20090519	1	2	431
20090520	1	2	511
20090521	1	2	775
20090522	1	2	878
20090523	1	2	677
20090524	1	2	213
20090525	1	2	498
20090526	1	2	124
20090527	1	2	340
20090528	1	2	548
20090529	1	2	743
20090530	1	2	840
20090531	1	2	947
20090601	1	2	118
20090602	1	2	210
20090603	1	2	56
20090604	1	2	660
20090605	1	2	399
20090606	1	2	792
20090607	1	2	768
20090608	1	2	275
20090609	1	2	753
20090610	1	2	819
20090611	1	2	164
20090612	1	2	923
20090613	1	2	971
20090614	1	2	408
20090615	1	2	449
20090616	1	2	917
20090617	1	2	925
20090618	1	2	97
20090619	1	2	510
20090620	1	2	276
20090621	1	2	844
20090622	1	2	835
20090623	1	2	501
20090624	1	2	580
20090625	1	2	807
20090626	1	2	817
20090627	1	2	652
20090628	1	2	946
20090629	1	2	736
20090630	1	2	439
20090701	1	2	409
20090702	1	2	363
20090703	1	2	132
20090704	1	2	960
20090705	1	2	515
20090706	1	2	916
20090707	1	2	343
20090708	1	2	210
20090709	1	2	100
20090710	1	2	889
20090711	1	2	538
20090712	1	2	614
20090713	1	2	668
20090714	1	2	327
20090715	1	2	680
20090716	1	2	309
20090717	1	2	282
20090718	1	2	3
20090719	1	2	211
20090720	1	2	443
20090721	1	2	309
20090722	1	2	104
20090723	1	2	67
20090724	1	2	253
20090725	1	2	369
20090726	1	2	169
20090727	1	2	885
20090728	1	2	273
20090729	1	2	817
20090730	1	2	718
20090731	1	2	241
20090801	1	2	558
20090802	1	2	923
20090803	1	2	359
20090804	1	2	477
20090805	1	2	464
20090806	1	2	607
20090807	1	2	301
20090808	1	2	833
20090809	1	2	738
20090810	1	2	1
20090811	1	2	48
20090812	1	2	668
20090813	1	2	441
20090814	1	2	275
20090815	1	2	395
20090816	1	2	629
20090817	1	2	931
20090818	1	2	4
20090819	1	2	344
20090820	1	2	300
20090821	1	2	54
20090822	1	2	497
20090823	1	2	197
20090824	1	2	686
20090825	1	2	508
20090826	1	2	693
20090827	1	2	89
20090828	1	2	473
20090829	1	2	930
20090830	1	2	30
20090831	1	2	503
20090901	1	2	834
20090902	1	2	941
20090903	1	2	547
20090904	1	2	816
20090905	1	2	273
20090906	1	2	575
20090907	1	2	827
20090908	1	2	641
20090909	1	2	437
20090910	1	2	132
20090911	1	2	487
20090912	1	2	611
20090913	1	2	507
20090914	1	2	324
20090915	1	2	823
20090916	1	2	609
20090917	1	2	911
20090918	1	2	823
20090919	1	2	433
20090920	1	2	363
20090921	1	2	734
20090922	1	2	511
20090923	1	2	698
20090924	1	2	517
20090925	1	2	308
20090926	1	2	216
20090927	1	2	763
20090928	1	2	844
20090929	1	2	360
20090930	1	2	764
20091001	1	2	844
20091002	1	2	26
20091003	1	2	429
20091004	1	2	77
20091005	1	2	546
20091006	1	2	95
20091007	1	2	476
20091008	1	2	485
20091009	1	2	902
20091010	1	2	812
20091011	1	2	40
20091012	1	2	441
20091013	1	2	300
20091014	1	2	41
20091015	1	2	724
20091016	1	2	474
20091017	1	2	392
20091018	1	2	58
20091019	1	2	892
20091020	1	2	466
20091021	1	2	475
20091022	1	2	338
20091023	1	2	781
20091024	1	2	790
20091025	1	2	523
20091026	1	2	850
20091027	1	2	503
20091028	1	2	41
20091029	1	2	352
20091030	1	2	764
20091031	1	2	520
20091101	1	2	750
20091102	1	2	673
20091103	1	2	15
20091104	1	2	340
20091105	1	2	854
20091106	1	2	733
20091107	1	2	83
20091108	1	2	553
20091109	1	2	86
20091110	1	2	308
20091111	1	2	352
20091112	1	2	373
20091113	1	2	471
20091114	1	2	276
20091115	1	2	809
20091116	1	2	786
20091117	1	2	574
20091118	1	2	745
20091119	1	2	67
20091120	1	2	3
20091121	1	2	440
20091122	1	2	885
20091123	1	2	937
20091124	1	2	225
20091125	1	2	656
20091126	1	2	684
20091127	1	2	983
20091128	1	2	253
20091129	1	2	244
20091130	1	2	908
20091201	1	2	870
20091202	1	2	988
20091203	1	2	304
20091204	1	2	989
20091205	1	2	197
20091206	1	2	822
20091207	1	2	605
20091208	1	2	878
20091209	1	2	125
20091210	1	2	967
20091211	1	2	710
20091212	1	2	702
20091213	1	2	732
20091214	1	2	690
20091215	1	2	563
20091216	1	2	985
20091217	1	2	666
20091218	1	2	835
20091219	1	2	927
20091220	1	2	767
20091221	1	2	976
20091222	1	2	56
20091223	1	2	574
20091224	1	2	56
20091225	1	2	881
20091226	1	2	612
20091227	1	2	882
20091228	1	2	621
20091229	1	2	354
20091230	1	2	649
20091231	1	2	888
